上古·轮回之主(BOSS);81;19;5790;300;0;100;5000;2888888;0;200;300;2000;2500;0;0;45;100;400;1;0;300;
上古·精灵卫士(精英);81;19;5890;300;0;100;5000;1288888;0;500;500;700;700;0;0;45;100;400;1;0;300;
上古·精灵祭司(BOSS);81;19;5990;350;0;100;5000;2888888;0;1000;1000;2000;2500;0;0;45;100;400;1;0;300;
上古·精灵勇士(BOSS);81;19;6190;350;0;100;5000;1888888;0;700;700;1000;1000;0;0;45;100;400;1;0;300;
------埋骨之地二层-----;81;19;6190;500;0;100;5000;1480000;0;0;0;0;0;0;0;45;100;400;1;0;300;
上古·精灵之王(BOSS);81;19;6290;350;0;100;5000;3888888;0;1000;1000;2500;3000;0;0;45;100;400;1;0;300;
太古·神武牛魔(精英);81;19;7190;300;0;100;5000;1888888;0;1000;1000;1500;2000;0;0;45;100;400;1;0;300;
上古·屠戮斧卫(精英);81;19;6390;300;0;100;5000;1888888;0;700;700;1000;1500;0;0;45;100;400;1;0;300;
上古·屠戮统领(BOSS);81;19;6490;350;0;100;5000;2888888;0;1000;1000;2000;2500;0;0;45;100;400;1;0;300;
上古·屠戮将军(BOSS);81;19;6590;350;0;100;5000;3888888;0;1500;1500;2500;3000;0;0;45;100;400;1;0;300;
太古·神武统领(BOSS);81;19;7590;500;0;100;5000;2888888;0;1500;1500;2000;2500;0;0;45;100;400;1;0;300;
上古·屠戮教主(BOSS);81;19;6690;350;0;100;5000;4888888;0;1500;1500;2500;3000;0;0;45;100;400;1;0;300;
上古·骷髅魔锤(精英);81;19;6790;300;0;100;5000;1288888;0;500;500;1000;1000;0;0;45;100;400;1;0;300;
上古·巨斧将军(BOSS);81;19;6090;300;0;100;5000;1888888;0;700;700;1000;1500;0;0;45;100;400;1;0;300;
上古·战天魔皇(BOSS);81;19;6990;350;0;100;5000;2888888;0;1000;1000;1500;2000;0;0;45;100;400;1;0;300;
上古·熔岩巨人(BOSS);81;19;7090;350;0;100;5000;3888888;0;1500;1500;2000;2500;0;0;45;100;400;1;0;300;
太古·半兽将军(BOSS);81;19;7390;500;0;100;5000;2888888;0;1500;1500;2000;2500;0;0;45;100;400;1;0;300;
太古·邪灵祭师(精英);81;19;7290;350;0;100;5000;1888888;0;1500;1500;2000;2500;0;0;45;100;400;1;0;300;
太古·暗黑魔女(BOSS);81;19;6890;300;0;100;5000;3888888;0;1500;1500;2500;3000;0;0;45;100;400;1;0;300;
太古·神武魔尊(BOSS);81;19;7790;300;0;100;5000;5888888;0;1800;1800;2500;3500;0;0;45;100;400;1;0;300;
太古·神武将军(BOSS);81;19;7690;350;0;100;5000;3888888;0;1500;1500;2500;3000;0;0;45;100;400;1;0;300;
太古·暗黑之神(BOSS);81;19;7490;350;0;100;5000;5888888;0;1800;1800;2500;3000;0;0;45;100;400;1;0;300;
太古·魔界统领(BOSS);81;19;8090;500;0;100;5000;3888888;0;1800;1800;2500;3300;0;0;45;100;400;1;0;300;
太古·地狱阎魔(BOSS);81;19;7990;350;0;100;5000;2888888;0;1500;1500;2000;2500;0;0;45;100;400;1;0;300;
太古·魔界守卫(精英);81;19;7890;300;0;100;5000;1888888;0;1200;1200;1500;2000;0;0;45;100;400;1;0;300;
太古·地狱判官〖火〗(BOSS);81;19;8590;550;0;100;5000;3888888;0;1500;1500;1500;3500;0;0;45;100;400;1;0;300;
太古·地狱判官〖冰〗(BOSS);81;19;8690;500;0;100;5000;3888888;0;1500;1500;1500;3500;0;0;45;100;400;1;0;300;
太古·地狱冥王〖暗〗(BOSS);81;19;8790;600;0;100;5000;4888888;0;2000;2000;2000;3500;0;0;45;100;400;1;0;300;
太古·地狱魔神〖暗〗(BOSS);81;19;8890;550;0;100;5000;4888888;0;2000;2000;2000;3500;0;0;45;100;400;1;0;300;
上古·赤虹碧云兽(精英);81;19;9090;550;0;100;5000;2000000;0;150000;150000;200000;250000;0;0;45;100;400;1;0;300;
太古·爆炎牛魔(BOSS);81;19;9190;550;0;100;5000;2000000;0;150000;150000;200000;250000;0;0;45;100;400;1;0;300;
远古·无头地煞;81;19;8990;550;0;100;5000;2000000;0;150000;150000;180000;200000;0;0;45;100;400;1;0;300;
太古·斩影星罗(BOSS);81;19;9290;550;0;100;5000;2000000;0;150000;150000;150000;200000;0;0;45;100;400;1;0;300;
太古·魔界之主(BOSS);81;19;8190;350;0;100;5000;5888888;0;2000;2000;2500;3500;0;0;45;100;400;1;0;300;
活动·爆不爆谁知道5;81;19;9290;666;0;100;5000;2000000;20000;1500;1500;1500;15000;0;0;45;100;400;1;0;300;
活动·爆不爆谁知道4;81;19;9290;666;0;100;5000;2000000;20000;1500;1500;1500;15000;0;0;45;100;400;1;0;300;
活动·爆不爆谁知道3;81;19;9290;666;0;100;5000;2000000;20000;1500;1500;1500;15000;0;0;45;100;400;1;0;300;
活动·爆不爆谁知道2;81;19;9290;666;0;100;5000;2000000;20000;1500;1500;1500;15000;0;0;45;100;400;1;0;300;
活动·爆不爆谁知道1;81;19;9290;666;0;100;5000;2000000;20000;1500;1500;1500;15000;0;0;45;100;400;1;0;300;
[狂暴]幽灵破甲兵;81;19;60;255;0;100;5000;8888;0;0;0;0;0;0;0;45;100;400;1;0;300;
[狂暴]血煞天师;81;19;240;255;0;100;5000;8888;0;0;0;0;0;0;0;45;100;400;1;0;300;
[狂暴]白野猪;81;19;10;255;0;100;5000;8888;0;0;0;0;0;0;0;45;100;400;1;0;300;
[狂暴]诛仙战神(BOSS);81;19;280;255;0;100;5000;8888;0;0;0;0;0;0;0;45;100;400;1;0;300;
[狂暴]火龙教主(精英);81;19;160;255;0;100;5000;8888;0;0;0;0;0;0;0;45;100;400;1;0;300;
斗神·攻城魔王(BOSS);81;19;9290;666;0;100;5000;66600000;0;200000;200000;250000;350000;0;0;45;100;400;1;0;300;
[狂暴]血魔教主(精英);81;19;893;888;0;100;5000;8888;0;0;0;0;0;0;0;45;100;400;1;0;300;
[狂暴]玄冰教主(精英);81;19;894;888;0;100;5000;8888;0;0;0;0;0;0;0;45;100;400;1;0;300;
[狂暴]狂暴教主(BOSS);81;19;570;888;0;100;5000;8888;0;0;0;0;0;0;0;45;100;400;1;0;300;
[强化]九旋战狂;150;19;0;300;0;100;5000;888888;88888;20000;20000;35000;75000;0;0;45;450;400;1;100;100;
[强化]玄冥战王(精英);150;19;0;320;0;100;5000;888888;88888;20000;20000;35000;75000;0;0;45;450;400;1;100;100;
[强化]孤影战豪(BOSS);150;19;0;350;0;100;5000;888888;88888;20000;20000;35000;75000;0;0;45;450;400;1;100;100;
[强化]邪灵战狂;150;19;0;300;0;100;5000;999999;88888;20000;20000;35000;75000;0;0;45;450;400;1;100;100;
[强化]诛仙战王(精英);150;19;0;320;0;100;5000;999999;88888;20000;20000;35000;75000;0;0;45;450;400;1;100;100;
[强化]九龍战豪(BOSS);150;19;0;350;0;100;5000;999999;88888;20000;20000;55000;85000;0;0;45;450;400;1;100;100;
[强化]破日战狂;150;19;0;300;0;100;5000;1200000;88888;20000;20000;35000;75000;0;0;45;450;400;1;100;100;
[强化]血影战王(精英);150;19;0;320;0;100;5000;1200000;88888;20000;20000;35000;75000;0;0;45;450;400;1;100;100;
[强化]雪舞战豪(BOSS);150;19;0;350;0;100;5000;1200000;88888;20000;20000;75000;100000;0;0;45;450;400;1;100;100;
[强化]月影战狂;150;19;0;300;0;100;5000;1500000;88888;20000;20000;35000;75000;0;0;45;450;400;1;100;100;
[强化]流雲战王(精英);150;19;0;320;0;100;5000;1500000;88888;20000;20000;35000;75000;0;0;45;450;400;1;100;100;
[强化]天地战豪(BOSS);150;19;0;350;0;100;5000;1500000;88888;20000;20000;85000;120000;0;0;45;450;400;1;100;100;
[强化]神鬼战狂;150;19;0;300;0;100;5000;2000000;88888;20000;20000;35000;75000;0;0;45;450;400;1;100;100;
[强化]傲武战王(精英);150;19;0;320;0;100;5000;2000000;88888;20000;20000;35000;75000;0;0;45;450;400;1;100;100;
[强化]至尊战豪(BOSS);150;19;0;350;0;100;5000;2000000;88888;20000;20000;100000;150000;0;0;45;450;400;1;100;100;
[时装]苍穹碧落(战士);150;19;0;300;0;100;5000;888888;88888;20000;20000;35000;55000;0;0;45;450;400;1;100;100;
[时装]轻羽流星(战士);150;19;0;320;0;100;5000;1400000;88888;40000;20000;45000;75000;0;0;45;450;400;1;100;100;
[时装]荣光战神(战士);150;19;0;350;0;100;5000;1600000;88888;60000;20000;60000;85000;0;0;45;450;400;1;100;100;
[时装]秩序之源(战士);150;19;0;300;0;100;5000;1888888;88888;80000;20000;75000;90000;0;0;45;450;400;1;100;100;
[时装]冥虹镜芒(战士);150;19;0;320;0;100;5000;2400000;88888;100000;20000;90000;110000;0;0;45;450;400;1;100;100;
[时装]游龙倩影(战士);150;19;0;350;0;100;5000;2600000;88888;120000;20000;120000;135000;0;0;45;450;400;1;100;100;
[时装]步定乾坤(战士);150;19;0;300;0;100;5000;2888888;88888;150000;20000;150000;175000;0;0;45;450;400;1;100;100;
[时装]碧水青龙(战士);150;19;0;320;0;100;5000;3000000;88888;165000;20000;175000;190000;0;0;45;450;400;1;100;100;
[时装]勾魂索命(战士);150;19;0;350;0;100;5000;3400000;0;0;0;0;0;0;0;15;15;15;1;100;100;
牛头战士1;81;19;180;888;0;100;5000;6666;0;0;0;0;0;0;0;45;100;400;1;0;300;
远古·巨蝎魔王(BOSS)1;81;19;5090;999;0;100;5000;22222;0;0;0;0;0;0;0;15;15;400;1;0;300;
远古·幽灵鬼斧(BOSS)1;150;19;0;300;0;100;5000;22222;0;0;0;0;0;0;0;15;15;400;1;100;100;
远古·枯木老妖(BOSS)1;81;19;1190;666;0;100;5000;66666;0;0;0;0;0;0;0;45;15;400;1;0;300;
[神魔]暴虐魔龙(BOSS);81;19;843;888;0;100;5000;6000000;0;0;0;0;0;0;0;45;0;0;0;0;0;
[魔王窟]异形魔王(BOSS);81;19;5190;999;0;100;5000;3400000;0;0;0;0;0;0;0;45;100;400;1;0;300;
[神魔]异形魔尊(BOSS);81;19;813;999;0;100;5000;6666666;0;0;0;0;0;0;0;45;0;0;0;0;0;
[神魔]超·斗神尊者(BOSS);81;19;500;999;0;100;5000;6666666;0;0;0;0;0;0;0;45;0;0;0;0;0;
[神魔]斗神尊者(BOSS);81;19;500;999;0;100;5000;6666666;0;0;0;0;0;0;0;45;0;0;0;0;0;
[神魔]天劫神龙(BOSS);81;19;814;999;0;100;5000;6666666;0;0;0;0;0;0;0;45;0;0;0;0;0;
